"1084,""Leopold Sedar Senghor Intl"",""Dakar"",""Senegal"",""DKR"",""GOOY"",14.73,-17.49,85,0,""N"""
"1084,""Leopold Sedar Senghor Intl"",""Dakar"",""Senegal"",""DKR"",""GOOY"",14.73,-17.49,85,0,""N"""
"1094,""Nouakchott"",""Nouakschott"",""Mauritania"",""NKC"",""GQNN"",18.09,-15.94,7,0,""N"""
"1094,""Nouakchott"",""Nouakschott"",""Mauritania"",""NKC"",""GQNN"",18.09,-15.94,7,0,""N"""
"1097,""Nouadhibou"",""Nouadhibou"",""Mauritania"",""NDB"",""GQPP"",20.93,-17.02,16,0,""N"""
"1097,""Nouadhibou"",""Nouadhibou"",""Mauritania"",""NDB"",""GQPP"",20.93,-17.02,16,0,""N"""
"1102,""Amilcar Cabral Intl"",""Amilcar Cabral"",""Cape Verde"",""SID"",""GVAC"",16.74,-22.94,177,-1,""U"""
"1102,""Amilcar Cabral Intl"",""Amilcar Cabral"",""Cape Verde"",""SID"",""GVAC"",16.74,-22.94,177,-1,""U"""
"1106,""Sao Pedro"",""Sao Vicente Island"",""Cape Verde"",""VXE"",""GVSV"",16.83,-25.05,66,-1,""U"""
"1106,""Sao Pedro"",""Sao Vicente Island"",""Cape Verde"",""VXE"",""GVSV"",16.83,-25.05,66,-1,""U"""
"1107,""Bole Intl"",""Addis Ababa"",""Ethiopia"",""ADD"",""HAAB"",8.97,38.79,7656,3,""U"""
"1107,""Bole Intl"",""Addis Ababa"",""Ethiopia"",""ADD"",""HAAB"",8.97,38.79,7656,3,""U"""
"1112,""Dire Dawa Intl"",""Dire Dawa"",""Ethiopia"",""DIR"",""HADR"",9.62,41.85,3829,3,""U"""
"1112,""Dire Dawa Intl"",""Dire Dawa"",""Ethiopia"",""DIR"",""HADR"",9.62,41.85,3829,3,""U"""
"1116,""Jimma"",""Jimma"",""Ethiopia"",""JIM"",""HAJM"",7.66,36.81,5587,3,""U"""
"1116,""Jimma"",""Jimma"",""Ethiopia"",""JIM"",""HAJM"",7.66,36.81,5587,3,""U"""
"1120,""Bujumbura Intl"",""Bujumbura"",""Burundi"",""BJM"",""HBBA"",-3.32,29.31,2582,2,""U"""
"1120,""Bujumbura Intl"",""Bujumbura"",""Burundi"",""BJM"",""HBBA"",-3.32,29.31,2582,2,""U"""
"1126,""Alexandria Intl"",""Alexandria"",""Egypt"",""ALY"",""HEAX"",31.18,29.94,-6,2,""U"""
"1127,""Abu Simbel"",""Abu Simbel"",""Egypt"",""ABS"",""HEBL"",22.37,31.61,616,2,""U"""
"1127,""Abu Simbel"",""Abu Simbel"",""Egypt"",""ABS"",""HEBL"",22.37,31.61,616,2,""U"""
"1128,""Cairo Intl"",""Cairo"",""Egypt"",""CAI"",""HECA"",30.12,31.40,382,2,""U"""
"1128,""Cairo Intl"",""Cairo"",""Egypt"",""CAI"",""HECA"",30.12,31.40,382,2,""U"""
"1130,""Hurghada Intl"",""Hurghada"",""Egypt"",""HRG"",""HEGN"",27.17,33.79,52,2,""U"""
"1130,""Hurghada Intl"",""Hurghada"",""Egypt"",""HRG"",""HEGN"",27.17,33.79,52,2,""U"""
"1132,""Luxor Intl"",""Luxor"",""Egypt"",""LXR"",""HELX"",25.67,32.70,294,2,""U"""
"1132,""Luxor Intl"",""Luxor"",""Egypt"",""LXR"",""HELX"",25.67,32.70,294,2,""U"""
"1136,""Aswan Intl"",""Aswan"",""Egypt"",""ASW"",""HESN"",23.96,32.81,662,2,""U"""
"1138,""Eldoret Intl"",""Eldoret"",""Kenya"",""EDL"",""HKEL"",0.40,35.23,6941,3,""U"""
"1138,""Eldoret Intl"",""Eldoret"",""Kenya"",""EDL"",""HKEL"",0.40,35.23,6941,3,""U"""
"1144,""Lamu Manda"",""Lamu"",""Kenya"",""LAU"",""HKLU"",-2.25,40.91,20,3,""U"""
"1144,""Lamu Manda"",""Lamu"",""Kenya"",""LAU"",""HKLU"",-2.25,40.91,20,3,""U"""
"1154,""Benina"",""Benghazi"",""Libya"",""BEN"",""HLLB"",32.09,20.26,433,1,""N"""
"1154,""Benina"",""Benghazi"",""Libya"",""BEN"",""HLLB"",32.09,20.26,433,1,""N"""
"1157,""Tripoli Intl"",""Tripoli"",""Libya"",""TIP"",""HLLT"",32.66,13.15,263,1,""N"""
"1157,""Tripoli Intl"",""Tripoli"",""Libya"",""TIP"",""HLLT"",32.66,13.15,263,1,""N"""
"1165,""Kigali Intl"",""Kigali"",""Rwanda"",""KGL"",""HRYR"",-1.96,30.13,4859,2,""U"""
"1165,""Kigali Intl"",""Kigali"",""Rwanda"",""KGL"",""HRYR"",-1.96,30.13,4859,2,""U"""
"1175,""Khartoum"",""Khartoum"",""Sudan"",""KRT"",""HSSS"",15.58,32.55,1265,2,""U"""
"1175,""Khartoum"",""Khartoum"",""Sudan"",""KRT"",""HSSS"",15.58,32.55,1265,2,""U"""
"1177,""Mwalimu Julius K Nyerere Intl"",""Dar Es Salaam"",""Tanzania"",""DAR"",""HTDA"",-6.87,39.20,182,3,""U"""
"1177,""Mwalimu Julius K Nyerere Intl"",""Dar Es Salaam"",""Tanzania"",""DAR"",""HTDA"",-6.87,39.20,182,3,""U"""
"1182,""Mtwara"",""Mtwara"",""Tanzania"",""MYW"",""HTMT"",-10.33,40.18,371,2,""U"""
"1182,""Mtwara"",""Mtwara"",""Tanzania"",""MYW"",""HTMT"",-10.33,40.18,371,2,""U"""
"1185,""Tanga"",""Tanga"",""Tanzania"",""TGT"",""HTTG"",-5.09,39.07,129,3,""U"""
"1185,""Tanga"",""Tanga"",""Tanzania"",""TGT"",""HTTG"",-5.09,39.07,129,3,""U"""
"1186,""Zanzibar"",""Zanzibar"",""Tanzania"",""ZNZ"",""HTZA"",-6.22,39.22,54,3,""U"""
"1186,""Zanzibar"",""Zanzibar"",""Tanzania"",""ZNZ"",""HTZA"",-6.22,39.22,54,3,""U"""
"1187,""Entebbe Intl"",""Entebbe"",""Uganda"",""EBB"",""HUEN"",0.04,32.44,3782,3,""U"""
"1187,""Entebbe Intl"",""Entebbe"",""Uganda"",""EBB"",""HUEN"",0.04,32.44,3782,3,""U"""
"1190,""Tirana Rinas"",""Tirana"",""Albania"",""TIA"",""LATI"",41.41,19.72,126,1,""E"""
"1190,""Tirana Rinas"",""Tirana"",""Albania"",""TIA"",""LATI"",41.41,19.72,126,1,""E"""
"1191,""Burgas"",""Bourgas"",""Bulgaria"",""BOJ"",""LBBG"",42.56,27.51,135,2,""E"""
"1191,""Burgas"",""Bourgas"",""Bulgaria"",""BOJ"",""LBBG"",42.56,27.51,135,2,""E"""
"1194,""Sofia"",""Sofia"",""Bulgaria"",""SOF"",""LBSF"",42.69,23.40,1742,2,""E"""
"1194,""Sofia"",""Sofia"",""Bulgaria"",""SOF"",""LBSF"",42.69,23.40,1742,2,""E"""
"1196,""Varna"",""Varna"",""Bulgaria"",""VAR"",""LBWN"",43.23,27.82,230,2,""E"""
"1196,""Varna"",""Varna"",""Bulgaria"",""VAR"",""LBWN"",43.23,27.82,230,2,""E"""
"1197,""Larnaca"",""Larnaca"",""Cyprus"",""LCA"",""LCLK"",34.87,33.62,8,2,""E"""
"1197,""Larnaca"",""Larnaca"",""Cyprus"",""LCA"",""LCLK"",34.87,33.62,8,2,""E"""
"1198,""Pafos Intl"",""Paphos"",""Cyprus"",""PFO"",""LCPH"",34.71,32.48,41,2,""E"""
"1198,""Pafos Intl"",""Paphos"",""Cyprus"",""PFO"",""LCPH"",34.71,32.48,41,2,""E"""
"1200,""Dubrovnik"",""Dubrovnik"",""Croatia"",""DBV"",""LDDU"",42.56,18.26,527,1,""E"""
"1200,""Dubrovnik"",""Dubrovnik"",""Croatia"",""DBV"",""LDDU"",42.56,18.26,527,1,""E"""
"1203,""Pula"",""Pula"",""Croatia"",""PUY"",""LDPL"",44.89,13.92,274,1,""E"""
"1203,""Pula"",""Pula"",""Croatia"",""PUY"",""LDPL"",44.89,13.92,274,1,""E"""
"1205,""Rijeka"",""Rijeka"",""Croatia"",""RJK"",""LDRI"",45.21,14.57,278,1,""E"""
"1205,""Rijeka"",""Rijeka"",""Croatia"",""RJK"",""LDRI"",45.21,14.57,278,1,""E"""
"1206,""Split"",""Split"",""Croatia"",""SPU"",""LDSP"",43.53,16.29,79,1,""E"""
"1206,""Split"",""Split"",""Croatia"",""SPU"",""LDSP"",43.53,16.29,79,1,""E"""
"1208,""Zagreb"",""Zagreb"",""Croatia"",""ZAG"",""LDZA"",45.74,16.06,353,1,""E"""
"1208,""Zagreb"",""Zagreb"",""Croatia"",""ZAG"",""LDZA"",45.74,16.06,353,1,""E"""
"1209,""Zadar"",""Zadar"",""Croatia"",""ZAD"",""LDZD"",44.10,15.34,289,1,""E"""
"1209,""Zadar"",""Zadar"",""Croatia"",""ZAD"",""LDZD"",44.10,15.34,289,1,""E"""
"1212,""Alicante"",""Alicante"",""Spain"",""ALC"",""LEAL"",38.28,-0.55,142,1,""E"""
"1212,""Alicante"",""Alicante"",""Spain"",""ALC"",""LEAL"",38.28,-0.55,142,1,""E"""
"1213,""Almeria"",""Almeria"",""Spain"",""LEI"",""LEAM"",36.84,-2.37,70,1,""E"""
"1213,""Almeria"",""Almeria"",""Spain"",""LEI"",""LEAM"",36.84,-2.37,70,1,""E"""
"1214,""Asturias"",""Aviles"",""Spain"",""OVD"",""LEAS"",43.56,-6.03,416,1,""E"""
"1214,""Asturias"",""Aviles"",""Spain"",""OVD"",""LEAS"",43.56,-6.03,416,1,""E"""
"1215,""Cordoba"",""Cordoba"",""Spain"",""ODB"",""LEBA"",37.84,-4.84,297,1,""E"""
"1215,""Cordoba"",""Cordoba"",""Spain"",""ODB"",""LEBA"",37.84,-4.84,297,1,""E"""
"1216,""Bilbao"",""Bilbao"",""Spain"",""BIO"",""LEBB"",43.30,-2.91,138,1,""E"""
"1216,""Bilbao"",""Bilbao"",""Spain"",""BIO"",""LEBB"",43.30,-2.91,138,1,""E"""
"1218,""Barcelona"",""Barcelona"",""Spain"",""BCN"",""LEBL"",41.29,2.07,12,1,""E"""
"1218,""Barcelona"",""Barcelona"",""Spain"",""BCN"",""LEBL"",41.29,2.07,12,1,""E"""
"1219,""Talavera La Real"",""Badajoz"",""Spain"",""BJZ"",""LEBZ"",38.89,-6.82,609,1,""E"""
"1219,""Talavera La Real"",""Badajoz"",""Spain"",""BJZ"",""LEBZ"",38.89,-6.82,609,1,""E"""
"1220,""A Coruna"",""La Coruna"",""Spain"",""LCG"",""LECO"",43.30,-8.37,326,1,""E"""
"1220,""A Coruna"",""La Coruna"",""Spain"",""LCG"",""LECO"",43.30,-8.37,326,1,""E"""
"1222,""Girona"",""Gerona"",""Spain"",""GRO"",""LEGE"",41.90,2.76,468,1,""E"""
"1222,""Girona"",""Gerona"",""Spain"",""GRO"",""LEGE"",41.90,2.76,468,1,""E"""
"1223,""Granada"",""Granada"",""Spain"",""GRX"",""LEGR"",37.18,-3.77,1860,1,""E"""
"1223,""Granada"",""Granada"",""Spain"",""GRX"",""LEGR"",37.18,-3.77,1860,1,""E"""
"1225,""Ibiza"",""Ibiza"",""Spain"",""IBZ"",""LEIB"",38.87,1.37,20,1,""E"""
"1225,""Ibiza"",""Ibiza"",""Spain"",""IBZ"",""LEIB"",38.87,1.37,20,1,""E"""
"1226,""Jerez"",""Jerez"",""Spain"",""XRY"",""LEJR"",36.74,-6.06,93,1,""E"""
"1226,""Jerez"",""Jerez"",""Spain"",""XRY"",""LEJR"",36.74,-6.06,93,1,""E"""
"1227,""Murcia San Javier"",""Murcia"",""Spain"",""MJV"",""LELC"",37.77,-0.81,11,1,""E"""
"1227,""Murcia San Javier"",""Murcia"",""Spain"",""MJV"",""LELC"",37.77,-0.81,11,1,""E"""
"1242,""San Sebastian"",""San Sebastian"",""Spain"",""EAS"",""LESO"",43.35,-1.79,15,1,""E"""
"1242,""San Sebastian"",""San Sebastian"",""Spain"",""EAS"",""LESO"",43.35,-1.79,15,1,""E"""
"1243,""Santiago"",""Santiago"",""Spain"",""SCQ"",""LEST"",42.89,-8.41,1213,1,""E"""
"1243,""Santiago"",""Santiago"",""Spain"",""SCQ"",""LEST"",42.89,-8.41,1213,1,""E"""
"1246,""Valencia"",""Valencia"",""Spain"",""VLC"",""LEVC"",39.48,-0.48,225,1,""E"""
"1246,""Valencia"",""Valencia"",""Spain"",""VLC"",""LEVC"",39.48,-0.48,225,1,""E"""
"1247,""Valladolid"",""Valladolid"",""Spain"",""VLL"",""LEVD"",41.70,-4.85,2775,1,""E"""
"1247,""Valladolid"",""Valladolid"",""Spain"",""VLL"",""LEVD"",41.70,-4.85,2775,1,""E"""
"1249,""Vitoria"",""Vitoria"",""Spain"",""VIT"",""LEVT"",42.88,-2.72,1682,1,""E"""
"1249,""Vitoria"",""Vitoria"",""Spain"",""VIT"",""LEVT"",42.88,-2.72,1682,1,""E"""
"1250,""Vigo"",""Vigo"",""Spain"",""VGO"",""LEVX"",42.23,-8.62,855,1,""E"""
"1250,""Vigo"",""Vigo"",""Spain"",""VGO"",""LEVX"",42.23,-8.62,855,1,""E"""
"1251,""Santander"",""Santander"",""Spain"",""SDR"",""LEXJ"",43.42,-3.82,16,1,""E"""
"1251,""Santander"",""Santander"",""Spain"",""SDR"",""LEXJ"",43.42,-3.82,16,1,""E"""
"1252,""Zaragoza Ab"",""Zaragoza"",""Spain"",""ZAZ"",""LEZG"",41.66,-1.04,863,1,""E"""
"1252,""Zaragoza Ab"",""Zaragoza"",""Spain"",""ZAZ"",""LEZG"",41.66,-1.04,863,1,""E"""
"1253,""Sevilla"",""Sevilla"",""Spain"",""SVQ"",""LEZL"",37.41,-5.89,111,1,""E"""
"1253,""Sevilla"",""Sevilla"",""Spain"",""SVQ"",""LEZL"",37.41,-5.89,111,1,""E"""
"1262,""La Garenne"",""Agen"",""France"",""AGF"",""LFBA"",44.17,0.59,204,1,""E"""
"1262,""La Garenne"",""Agen"",""France"",""AGF"",""LFBA"",44.17,0.59,204,1,""E"""
"1264,""Merignac"",""Bordeaux"",""France"",""BOD"",""LFBD"",44.82,-0.71,162,1,""E"""
"1264,""Merignac"",""Bordeaux"",""France"",""BOD"",""LFBD"",44.82,-0.71,162,1,""E"""
"1265,""Roumaniere"",""Bergerac"",""France"",""EGC"",""LFBE"",44.82,0.51,171,1,""E"""
"1265,""Roumaniere"",""Bergerac"",""France"",""EGC"",""LFBE"",44.82,0.51,171,1,""E"""
"1268,""Biard"",""Poitiers"",""France"",""PIS"",""LFBI"",46.58,0.30,423,1,""E"""
"1268,""Biard"",""Poitiers"",""France"",""PIS"",""LFBI"",46.58,0.30,423,1,""E"""
"1270,""Bellegarde"",""Limoges"",""France"",""LIG"",""LFBL"",45.86,1.17,1300,1,""E"""
"1270,""Bellegarde"",""Limoges"",""France"",""LIG"",""LFBL"",45.86,1.17,1300,1,""E"""
"1273,""Blagnac"",""Toulouse"",""France"",""TLS"",""LFBO"",43.62,1.36,499,1,""E"""
"1273,""Blagnac"",""Toulouse"",""France"",""TLS"",""LFBO"",43.62,1.36,499,1,""E"""
"1274,""Pau Pyrenees"",""Pau"",""France"",""PUF"",""LFBP"",43.38,-0.41,616,1,""E"""
"1274,""Pau Pyrenees"",""Pau"",""France"",""PUF"",""LFBP"",43.38,-0.41,616,1,""E"""
"1276,""Lourdes"",""Tarbes"",""France"",""LDE"",""LFBT"",43.17,-6.439e-03,1260,1,""E"""
"1276,""Lourdes"",""Tarbes"",""France"",""LDE"",""LFBT"",43.17,-6.439e-03,1260,1,""E"""
"1277,""Brie Champniers"",""Angouleme"",""France"",""ANG"",""LFBU"",45.72,0.22,436,1,""E"""
"1277,""Brie Champniers"",""Angouleme"",""France"",""ANG"",""LFBU"",45.72,0.22,436,1,""E"""
"1278,""La Roche"",""Brive"",""France"",""BVE"",""LFBV"",45.15,1.46,379,1,""E"""
"1278,""La Roche"",""Brive"",""France"",""BVE"",""LFBV"",45.15,1.46,379,1,""E"""
"1279,""Bassillac"",""Perigueux"",""France"",""PGX"",""LFBX"",45.19,0.81,328,1,""E"""
"1279,""Bassillac"",""Perigueux"",""France"",""PGX"",""LFBX"",45.19,0.81,328,1,""E"""
"1280,""Anglet"",""Biarritz-bayonne"",""France"",""BIQ"",""LFBZ"",43.46,-1.52,245,1,""E"""
"1280,""Anglet"",""Biarritz-bayonne"",""France"",""BIQ"",""LFBZ"",43.46,-1.52,245,1,""E"""
"1285,""Mazamet"",""Castres"",""France"",""DCM"",""LFCK"",43.55,2.28,788,1,""E"""
"1285,""Mazamet"",""Castres"",""France"",""DCM"",""LFCK"",43.55,2.28,788,1,""E"""
"1289,""Marcillac"",""Rodez"",""France"",""RDZ"",""LFCR"",44.40,2.48,1910,1,""E"""
"1289,""Marcillac"",""Rodez"",""France"",""RDZ"",""LFCR"",44.40,2.48,1910,1,""E"""
"1320,""Metz Nancy Lorraine"",""Metz"",""France"",""ETZ"",""LFJL"",48.98,6.25,870,1,""E"""
"1320,""Metz Nancy Lorraine"",""Metz"",""France"",""ETZ"",""LFJL"",48.98,6.25,870,1,""E"""
"1321,""Poretta"",""Bastia"",""France"",""BIA"",""LFKB"",42.55,9.48,26,1,""E"""
"1321,""Poretta"",""Bastia"",""France"",""BIA"",""LFKB"",42.55,9.48,26,1,""E"""
"1322,""Saint Catherine"",""Calvi"",""France"",""CLY"",""LFKC"",42.53,8.79,209,1,""E"""
"1322,""Saint Catherine"",""Calvi"",""France"",""CLY"",""LFKC"",42.53,8.79,209,1,""E"""
"1323,""Sud Corse"",""Figari"",""France"",""FSC"",""LFKF"",41.50,9.09,87,1,""E"""
"1323,""Sud Corse"",""Figari"",""France"",""FSC"",""LFKF"",41.50,9.09,87,1,""E"""
"1324,""Campo Dell Oro"",""Ajaccio"",""France"",""AJA"",""LFKJ"",41.92,8.80,18,1,""E"""
"1324,""Campo Dell Oro"",""Ajaccio"",""France"",""AJA"",""LFKJ"",41.92,8.80,18,1,""E"""
"1329,""Aix Les Bains"",""Chambery"",""France"",""CMF"",""LFLB"",45.63,5.88,779,1,""E"""
"1329,""Aix Les Bains"",""Chambery"",""France"",""CMF"",""LFLB"",45.63,5.88,779,1,""E"""
"1330,""Auvergne"",""Clermont-Ferrand"",""France"",""CFE"",""LFLC"",45.78,3.16,1090,1,""E"""
"1330,""Auvergne"",""Clermont-Ferrand"",""France"",""CFE"",""LFLC"",45.78,3.16,1090,1,""E"""
"1335,""Saint Exupery"",""Lyon"",""France"",""LYS"",""LFLL"",45.72,5.09,821,1,""E"""
"1335,""Saint Exupery"",""Lyon"",""France"",""LYS"",""LFLL"",45.72,5.09,821,1,""E"""
"1338,""Renaison"",""Roanne"",""France"",""RNE"",""LFLO"",46.05,4.00,1106,1,""E"""
"1338,""Renaison"",""Roanne"",""France"",""RNE"",""LFLO"",46.05,4.00,1106,1,""E"""
"1339,""Meythet"",""Annecy"",""France"",""NCY"",""LFLP"",45.92,6.09,1521,1,""E"""
"1339,""Meythet"",""Annecy"",""France"",""NCY"",""LFLP"",45.92,6.09,1521,1,""E"""
"1340,""Saint Geoirs"",""Grenoble"",""France"",""GNB"",""LFLS"",45.36,5.32,1302,1,""E"""
"1340,""Saint Geoirs"",""Grenoble"",""France"",""GNB"",""LFLS"",45.36,5.32,1302,1,""E"""
"1342,""Chabeuil"",""Valence"",""France"",""VAF"",""LFLU"",44.92,4.96,525,1,""E"""
"1342,""Chabeuil"",""Valence"",""France"",""VAF"",""LFLU"",44.92,4.96,525,1,""E"""
"1344,""Aurillac"",""Aurillac"",""France"",""AUR"",""LFLW"",44.89,2.42,2096,1,""E"""
"1344,""Aurillac"",""Aurillac"",""France"",""AUR"",""LFLW"",44.89,2.42,2096,1,""E"""
"1350,""Boutheon"",""St-Etienne"",""France"",""EBU"",""LFMH"",45.54,4.29,1325,1,""E"""
"1350,""Boutheon"",""St-Etienne"",""France"",""EBU"",""LFMH"",45.54,4.29,1325,1,""E"""
"1353,""Provence"",""Marseille"",""France"",""MRS"",""LFML"",43.43,5.21,74,1,""E"""
"1353,""Provence"",""Marseille"",""France"",""MRS"",""LFML"",43.43,5.21,74,1,""E"""
"1354,""Cote D\\'Azur"",""Nice"",""France"",""NCE"",""LFMN"",43.65,7.21,12,1,""E"""
"1354,""Cote D\\'Azur"",""Nice"",""France"",""NCE"",""LFMN"",43.65,7.21,12,1,""E"""
"1356,""Rivesaltes"",""Perpignan"",""France"",""PGF"",""LFMP"",42.74,2.87,144,1,""E"""
"1356,""Rivesaltes"",""Perpignan"",""France"",""PGF"",""LFMP"",42.74,2.87,144,1,""E"""
"1359,""Mediterranee"",""Montpellier"",""France"",""MPL"",""LFMT"",43.57,3.96,17,1,""E"""
"1359,""Mediterranee"",""Montpellier"",""France"",""MPL"",""LFMT"",43.57,3.96,17,1,""E"""
"1361,""Caumont"",""Avignon"",""France"",""AVN"",""LFMV"",43.90,4.90,124,1,""E"""
"1361,""Caumont"",""Avignon"",""France"",""AVN"",""LFMV"",43.90,4.90,124,1,""E"""
"1367,""Tille"",""Beauvais"",""France"",""BVA"",""LFOB"",49.45,2.11,359,1,""E"""
"1367,""Tille"",""Beauvais"",""France"",""BVA"",""LFOB"",49.45,2.11,359,1,""E"""
"1371,""Octeville"",""Le Havre"",""France"",""LEH"",""LFOH"",49.53,0.08,312,1,""E"""
"1371,""Octeville"",""Le Havre"",""France"",""LEH"",""LFOH"",49.53,0.08,312,1,""E"""
"1375,""Vallee De Seine"",""Rouen"",""France"",""URO"",""LFOP"",49.38,1.17,512,1,""E"""
"1375,""Vallee De Seine"",""Rouen"",""France"",""URO"",""LFOP"",49.38,1.17,512,1,""E"""
"1376,""Val De Loire"",""Tours"",""France"",""TUF"",""LFOT"",47.43,0.72,357,1,""E"""
"1376,""Val De Loire"",""Tours"",""France"",""TUF"",""LFOT"",47.43,0.72,357,1,""E"""
"1380,""Le Bourget"",""Paris"",""France"",""LBG"",""LFPB"",48.96,2.44,218,1,""E"""
"1380,""Le Bourget"",""Paris"",""France"",""LBG"",""LFPB"",48.96,2.44,218,1,""E"""
"1382,""Charles De Gaulle"",""Paris"",""France"",""CDG"",""LFPG"",49.01,2.55,392,1,""E"""
"1382,""Charles De Gaulle"",""Paris"",""France"",""CDG"",""LFPG"",49.01,2.55,392,1,""E"""
"1386,""Orly"",""Paris"",""France"",""ORY"",""LFPO"",48.72,2.35,291,1,""E"""
"1386,""Orly"",""Paris"",""France"",""ORY"",""LFPO"",48.72,2.35,291,1,""E"""
"1387,""Cormeilles En Vexin"",""Pontoise"",""France"",""POX"",""LFPT"",49.09,2.04,325,1,""E"""
"1387,""Cormeilles En Vexin"",""Pontoise"",""France"",""POX"",""LFPT"",49.09,2.04,325,1,""E"""
"1399,""Lesquin"",""Lille"",""France"",""LIL"",""LFQQ"",50.56,3.08,157,1,""E"""
"1399,""Lesquin"",""Lille"",""France"",""LIL"",""LFQQ"",50.56,3.08,157,1,""E"""
"1403,""Guipavas"",""Brest"",""France"",""BES"",""LFRB"",48.44,-4.41,325,1,""E"""
"1403,""Guipavas"",""Brest"",""France"",""BES"",""LFRB"",48.44,-4.41,325,1,""E"""
"1405,""Pleurtuit"",""Dinard"",""France"",""DNR"",""LFRD"",48.58,-2.07,219,1,""E"""
"1405,""Pleurtuit"",""Dinard"",""France"",""DNR"",""LFRD"",48.58,-2.07,219,1,""E"""
"1409,""Lann Bihoue"",""Lorient"",""France"",""LRT"",""LFRH"",47.76,-3.44,160,1,""E"""
"1409,""Lann Bihoue"",""Lorient"",""France"",""LRT"",""LFRH"",47.76,-3.44,160,1,""E"""
"1412,""Carpiquet"",""Caen"",""France"",""CFR"",""LFRK"",49.17,-0.45,256,1,""E"""
"1412,""Carpiquet"",""Caen"",""France"",""CFR"",""LFRK"",49.17,-0.45,256,1,""E"""
"1414,""Arnage"",""Le Mans"",""France"",""LME"",""LFRM"",47.94,0.20,194,1,""E"""
"1414,""Arnage"",""Le Mans"",""France"",""LME"",""LFRM"",47.94,0.20,194,1,""E"""
"1415,""St Jacques"",""Rennes"",""France"",""RNS"",""LFRN"",48.06,-1.73,124,1,""E"""
"1415,""St Jacques"",""Rennes"",""France"",""RNS"",""LFRN"",48.06,-1.73,124,1,""E"""
"1416,""Lannion"",""Lannion"",""France"",""LAI"",""LFRO"",48.75,-3.47,290,1,""E"""
"1416,""Lannion"",""Lannion"",""France"",""LAI"",""LFRO"",48.75,-3.47,290,1,""E"""
"1417,""Pluguffan"",""Quimper"",""France"",""UIP"",""LFRQ"",47.97,-4.16,297,1,""E"""
"1417,""Pluguffan"",""Quimper"",""France"",""UIP"",""LFRQ"",47.97,-4.16,297,1,""E"""
"1418,""Nantes Atlantique"",""Nantes"",""France"",""NTE"",""LFRS"",47.15,-1.61,90,1,""E"""
"1418,""Nantes Atlantique"",""Nantes"",""France"",""NTE"",""LFRS"",47.15,-1.61,90,1,""E"""
"1423,""Bale Mulhouse"",""Mulhouse"",""France"",""MLH"",""LFSB"",47.58,7.52,885,1,""E"""
"1423,""Bale Mulhouse"",""Mulhouse"",""France"",""MLH"",""LFSB"",47.58,7.52,885,1,""E"""
"1426,""Frescaty"",""Metz"",""France"",""MZM"",""LFSF"",49.07,6.13,629,1,""E"""
"1426,""Frescaty"",""Metz"",""France"",""MZM"",""LFSF"",49.07,6.13,629,1,""E"""
"1434,""Champagne"",""Reims"",""France"",""RHE"",""LFSR"",49.31,4.05,312,1,""E"""
"1435,""Entzheim"",""Strasbourg"",""France"",""SXB"",""LFST"",48.53,7.62,505,1,""E"""
"1435,""Entzheim"",""Strasbourg"",""France"",""SXB"",""LFST"",48.53,7.62,505,1,""E"""
"1438,""Le Palyvestre"",""Hyeres"",""France"",""TLN"",""LFTH"",43.09,6.14,7,1,""E"""
"1438,""Le Palyvestre"",""Hyeres"",""France"",""TLN"",""LFTH"",43.09,6.14,7,1,""E"""
"1439,""Garons"",""Nimes"",""France"",""FNI"",""LFTW"",43.75,4.41,309,1,""E"""
"1439,""Garons"",""Nimes"",""France"",""FNI"",""LFTW"",43.75,4.41,309,1,""E"""
"1446,""Dimokritos"",""Alexandroupolis"",""Greece"",""AXD"",""LGAL"",40.85,25.95,24,2,""E"""
"1446,""Dimokritos"",""Alexandroupolis"",""Greece"",""AXD"",""LGAL"",40.85,25.95,24,2,""E"""
"1448,""Nea Anchialos"",""Nea Anghialos"",""Greece"",""VOL"",""LGBL"",39.21,22.79,83,2,""E"""
"1448,""Nea Anchialos"",""Nea Anghialos"",""Greece"",""VOL"",""LGBL"",39.21,22.79,83,2,""E"""
"1450,""Chios"",""Chios"",""Greece"",""JKH"",""LGHI"",38.34,26.14,15,2,""E"""
"1450,""Chios"",""Chios"",""Greece"",""JKH"",""LGHI"",38.34,26.14,15,2,""E"""
"1451,""Ioannina"",""Ioannina"",""Greece"",""IOA"",""LGIO"",39.69,20.82,1558,2,""E"""
"1451,""Ioannina"",""Ioannina"",""Greece"",""IOA"",""LGIO"",39.69,20.82,1558,2,""E"""
"1452,""Nikos Kazantzakis"",""Heraklion"",""Greece"",""HER"",""LGIR"",35.33,25.18,115,2,""E"""
"1452,""Nikos Kazantzakis"",""Heraklion"",""Greece"",""HER"",""LGIR"",35.33,25.18,115,2,""E"""
"1453,""Aristotelis"",""Kastoria"",""Greece"",""KSO"",""LGKA"",40.44,21.28,2167,2,""E"""
"1453,""Aristotelis"",""Kastoria"",""Greece"",""KSO"",""LGKA"",40.44,21.28,2167,2,""E"""
"1455,""Kefallinia"",""Keffallinia"",""Greece"",""EFL"",""LGKF"",38.12,20.50,59,2,""E"""
"1455,""Kefallinia"",""Keffallinia"",""Greece"",""EFL"",""LGKF"",38.12,20.50,59,2,""E"""
"1456,""Kalamata"",""Kalamata"",""Greece"",""KLX"",""LGKL"",37.06,22.02,26,2,""E"""
